psa_mean_power,psa_low_high_ratio,filename,original_class_x,ridge_density,ridge_connectivity,ridge_entropy,ridge_noise_ratio,ridge_mean_strength,wavelet_density,wavelet_connectivity,wavelet_entropy,wavelet_noise_ratio,wavelet_mean_strength,grad_density,grad_connectivity,grad_entropy,grad_noise_ratio,grad_mean_strength,color_u_g,color_g_r,color_r_i,color_i_z,original_class_y,edge_segmentation_num_objects,edge_segment_area,edge_segment_perimeter,edge_segment_eccentricity,edge_segment_solidity,edge_segment_orientation,edge_segment_major_axis_length,edge_segment_minor_axis_length,edge_segment_aspect_ratio,edge_segment_mean_intensity,edge_segment_max_intensity,edge_segment_min_intensity,edge_segment_bbox_area,edge_segment_weighted_centroid_row,edge_segment_weighted_centroid_col,edge_segment_std_intensity,edge_segment_shape_index_mean,chanvese_segmentation_num_objects,chanvese_segment_area,chanvese_segment_perimeter,chanvese_segment_eccentricity,chanvese_segment_solidity,chanvese_segment_orientation,chanvese_segment_major_axis_length,chanvese_segment_minor_axis_length,chanvese_segment_aspect_ratio,chanvese_segment_mean_intensity,chanvese_segment_max_intensity,chanvese_segment_min_intensity,chanvese_segment_bbox_area,chanvese_segment_weighted_centroid_row,chanvese_segment_weighted_centroid_col,chanvese_segment_std_intensity,chanvese_segment_shape_index_mean,watershed_segmentation_num_objects,watershed_segment_area,watershed_segment_perimeter,watershed_segment_eccentricity,watershed_segment_solidity,watershed_segment_orientation,watershed_segment_major_axis_length,watershed_segment_minor_axis_length,watershed_segment_aspect_ratio,watershed_segment_mean_intensity,watershed_segment_max_intensity,watershed_segment_min_intensity,watershed_segment_bbox_area,watershed_segment_weighted_centroid_row,watershed_segment_weighted_centroid_col,watershed_segment_std_intensity,watershed_segment_shape_index_mean,edge_seg_error
53545509.26899547,86.65516698596427,1237645876861468935.jpg,STAR,0.0076904296875,2,0.1766260264019876,0.98760986328125,0.235878437757492,0.02099609375,2,1.131613266434672,0.96539306640625,0.0267732311040163,0.03656005859375,3,0.7751023645587547,0.94683837890625,0.0625995248556137,2.6771,1.3709500000000006,0.8384199999999993,0.4602499999999985,STAR,1,115.0,38.384776310850235,0.4611254244372348,0.9504132231404959,-0.0025118500407730108,12.859040743201385,11.410276488279234,1.1269701270087835,94.19130434782609,162.0,45.0,156.0,64.85533604135894,61.18233013293944,33.46429522372189,0.625005841255188,4,2288.0,760.8599564173221,0.8609353007997131,0.5048543689320388,-0.8500412083060034,102.38297315818149,52.083699509530064,1.965739264344075,12.14291958041958,162.0,1.0,5925.0,77.61965950401324,43.21405175826945,21.83991207189759,0.054573126,4,6388.0,460.27922061357856,0.8016810504254133,0.7512642596730565,0.20893859354561112,124.83768915527898,74.62198253282313,1.6729345015775752,2.29445835942392,95.0,0.0,11978.0,50.39919492392713,90.08541993586682,4.412602274521538,-0.0041322513,
65552616.0459753,80.98425522863265,1237645876861468936.jpg,STAR,0.0059814453125,1,0.1459584519458694,0.9906005859375,0.2183463871479034,0.0184326171875,2,1.3201159818208088,0.94586181640625,0.0353091768920421,0.03533935546875,2,0.823922051085924,0.94805908203125,0.0479432865977287,2.9093300000000006,1.437850000000001,1.2539999999999978,0.6854700000000022,STAR,1,121.0,39.79898987322333,0.2016318196188078,0.9236641221374046,-0.7724362094575243,12.55484726244811,12.296988117693624,1.0209692928289866,83.31404958677686,131.0,37.0,169.0,65.63842872730879,54.960618986211685,29.31984718535804,0.616628110408783,6,1194.0,341.7645019878171,0.8908605193325019,0.7011156782149148,-0.5081445587461622,64.60795323729704,29.34990307435587,2.201300395221662,15.125628140703517,131.0,3.0,2420.0,70.09385382059801,52.5453488372093,25.468000676167833,0.036993556,3,15621.0,527.0121933088197,0.24013684095279278,0.9933231590995804,0.7525010880432969,146.63320574635503,142.34257842340742,1.0301429647437246,4.1109404007425905,83.0,1.0,15876.0,69.82591837052495,63.81810112587009,4.112392100843906,0.05186742,
88996497.60252848,175.61381858326317,1237645876861468937.jpg,STAR,0.00677490234375,1,0.2684534241527765,0.98468017578125,0.1208449304103851,0.05511474609375,2,1.8571986916585008,0.9051513671875,0.0435262322425842,0.05682373046875,4,1.1516429991563726,0.904541015625,0.0573466978967189,3.456389999999999,1.4825400000000002,1.2643100000000018,0.6530300000000011,STAR,1,148.0,43.21320343559643,0.28720427752245714,0.9426751592356688,0.27626406932441494,14.023884416992056,13.433049133724053,1.0439837059617905,79.3445945945946,130.0,38.0,196.0,65.40057906838116,64.38865707229839,30.026500196074064,0.5639981627464294,3,1224.0,184.16652224137044,0.847791510888713,0.8523676880222841,-1.2642714064996716,56.26726035780775,29.84019736180705,1.885619578033526,19.655228758169933,55.0,4.0,2065.0,12.390473023526477,56.408346495968075,14.002173808123453,0.062521845,4,9036.0,601.5401512639276,0.7052563621993255,0.7920063108072575,0.19178572044518644,139.15340815663308,98.65313856989145,1.4105319929385616,4.1818282425852145,62.0,0.0,13860.0,62.681371900389024,46.126948421414774,4.133108637241624,0.008099626,
65593367.41064556,109.56162365933837,1237645876861468938.jpg,STAR,0.00604248046875,1,0.114075685076567,0.990966796875,0.2750437259674072,0.01531982421875,1,1.063451211781684,0.9659423828125,0.0326611138880252,0.02960205078125,1,0.5761304625641109,0.96014404296875,0.0499590635299682,3.51718,1.5428299999999986,1.2021300000000004,0.7238199999999999,STAR,1,134.0,40.970562748477136,0.24110004296741305,0.9370629370629371,1.3206841893490975,13.253529911541888,12.862554324904517,1.0303964186864785,83.13432835820896,134.0,39.0,169.0,65.08330341113106,63.016786355475766,30.23509650009063,0.5836044549942017,5,1470.0,428.7645019878171,0.30063628210408677,0.6547884187082406,0.5537095564800899,48.68319121937406,46.43105162163085,1.0485050309886585,14.336054421768708,134.0,3.0,3186.0,64.15810951883839,60.7973332067951,24.280755643852892,-0.0765743,5,9841.0,572.9959953866431,0.20819985006863867,0.8317978192883104,1.0782402021761337,123.71941104898976,121.00826176165195,1.0224046626888825,4.661721369779494,89.0,1.0,15624.0,60.41524980381899,74.71686720725434,5.361297308904593,0.08023798,
183921289.42262948,62.131082211625255,1237645876861468939.jpg,STAR,0.01068115234375,3,0.3118711645434996,0.981689453125,0.1279040426015854,0.0533447265625,2,1.9153739538898145,0.89495849609375,0.0417701974511146,0.04852294921875,11,1.2817505057743546,0.8995361328125,0.0556778945028781,3.3549599999999984,1.35539,1.4565599999999996,0.862090000000002,STAR,1,118.0,37.55634918610404,0.2633826704271843,0.9672131147540983,0.4890485596369043,12.47131759617663,12.030973295062159,1.036600887585313,80.32203389830508,123.0,39.0,144.0,65.52795948512345,69.36273475416755,25.5299363512827,0.6401553153991699,3,1302.0,165.1543289325507,0.874364466735826,0.9306647605432452,-1.5554632553741887,59.38346957788009,28.817004437042083,2.060709318611449,34.225038402457756,173.0,5.0,1680.0,119.41053836314266,28.3959964991809,33.73829732532061,-0.0015693407,4,11504.0,643.1492782986674,0.6928994835636137,0.7779280497700839,1.0915447465876231,164.81547784072367,118.83759485331359,1.3868967816469409,5.870566759388039,69.0,1.0,15876.0,84.18409713481898,52.60607092618642,6.225649880789301,0.041120045,
24761359.06231708,24.544058075046067,1237645876861468943.jpg,STAR,0.0047607421875,1,0.0939140519398119,0.99462890625,0.3748445212841034,0.0086669921875,1,1.0710654514503315,0.98834228515625,0.0243273451924324,0.02099609375,1,0.3914560040432967,0.970458984375,0.0716358721256256,1.0084300000000006,0.4278800000000018,0.19604,-0.1734100000000005,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3990.0,1947.8103166302658,0.9113658151449437,0.42930923176242736,1.0634167460744874,157.0178581463031,64.62812906230845,2.4295590855635174,5.093233082706767,136.0,1.0,14592.0,64.90926089951776,67.11480169274678,11.631296012941116,0.16949877,3,15108.0,553.539105243401,0.3848462277944067,0.9783706773733972,0.6942041421690028,148.16710743039448,136.75538120570005,1.0834462682497994,2.456976436325126,72.0,0.0,15876.0,63.786907327586206,65.43943965517241,2.858560557226933,0.056978308,NoValidObjectFound
51430753.065808505,67.18662758485115,1237645876861468944.jpg,STAR,0.00604248046875,1,0.1177092196444861,0.99261474609375,0.3097144365310669,0.0157470703125,2,1.2102390978956348,0.97198486328125,0.0261243321001529,0.02496337890625,2,0.6052994085437973,0.95880126953125,0.0644941329956054,1.3952400000000011,0.5220599999999997,0.3064299999999988,0.1643700000000016,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2680.0,1168.6955262170047,0.7459505359194037,0.44187963726298435,0.44437170969757067,104.79972781226809,69.7967601836992,1.501498458330215,9.03768656716418,158.0,2.0,8436.0,65.84942818215598,56.56170265472111,18.428048803596383,0.14917502,4,13071.0,595.7117241391813,0.5817301973954725,0.9020703933747412,-0.9893519578162456,149.11845357630617,121.29023846256233,1.2294349113868166,3.9774309540203503,101.0,1.0,15876.0,62.89693973725211,61.065148396776245,5.831059102658588,0.06501588,NoValidObjectFound
46439014.176300585,40.195354807894766,1237645876861468946.jpg,STAR,0.00946044921875,2,0.1628212784579124,0.9892578125,0.2938076853752136,0.01715087890625,2,1.4201226722455154,0.962890625,0.0304646901786327,0.03485107421875,3,0.7678462247934498,0.94610595703125,0.0613634251058101,1.102409999999999,0.4683099999999989,0.1538900000000005,0.1750100000000003,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3544.0,1422.8265145524424,0.8572953900504957,0.5143686502177068,-1.4097572326101961,130.10895466770214,66.98332155671721,1.9424082240761105,7.266365688487585,137.0,2.0,9243.0,55.774036968002484,73.75497048772911,13.667782622855832,0.17353465,3,15482.0,523.1543289325507,0.3095186959518281,0.9917365959900071,0.820812731075941,147.20106808021242,139.97251781712262,1.0516426393967855,3.4914739697713473,75.0,0.0,15876.0,64.7665340856535,64.86289889926925,4.68403119209307,0.04156154,NoValidObjectFound
32378303.58997761,31.01361754668609,1237645876861468950.jpg,STAR,0.00665283203125,2,0.1266550909568338,0.9918212890625,0.3616443872451782,0.0128173828125,2,1.2507752009290296,0.98236083984375,0.0268954318016767,0.0289306640625,4,0.6064305615733,0.95562744140625,0.0580633468925952,1.0520700000000005,0.3215800000000008,0.198249999999998,-0.0111600000000002,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,620.0,171.94722215136417,0.6403045304715645,0.7285546415981199,0.2668205472832159,34.43575377650699,26.4508309528772,1.3018779575528316,17.308064516129033,125.0,1.0,986.0,64.68194949212563,66.68111080048457,26.840693697991227,-0.12290012,4,14633.0,547.9655121145938,0.37793108847718,0.9557805355976486,0.5556360577497442,145.23782836799833,134.46608012065468,1.0801075500801265,2.9360349894075037,80.0,0.0,15876.0,66.83001652584782,61.6902218187743,3.944760798034934,0.04919701,NoValidObjectFound
36615285.129847474,40.59633082559565,1237645876861468955.jpg,STAR,0.0057373046875,2,0.1604120539725365,0.98992919921875,0.2214506715536117,0.01788330078125,2,1.3121343777324512,0.972900390625,0.0285819601267576,0.03369140625,4,0.6837612908003111,0.9490966796875,0.0558227784931659,1.1395100000000014,0.4308499999999995,0.3064500000000016,0.0428999999999994,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,752.0,201.61017305526644,0.694030420047862,0.7899159663865546,-0.8145384837626609,39.36891533281093,28.34348035329166,1.388993688922145,15.797872340425531,129.0,1.0,1521.0,63.86961279461279,68.78097643097644,26.420426409187222,-0.038800895,4,13325.0,579.5929291125633,0.4451158088644597,0.9252829664606624,-0.3251372764121916,143.86719651657032,128.8291919114643,1.1167282382353265,3.26108818011257,77.0,0.0,15876.0,63.961407465365674,67.63690339209279,4.079479367707213,0.07019058,NoValidObjectFound
44002217.39527338,49.296458856438655,1237645876861468956.jpg,STAR,0.00543212890625,1,0.1060719810834607,0.9931640625,0.3563294410705566,0.011962890625,1,1.3413511329460062,0.97393798828125,0.0258082374930381,0.02362060546875,1,0.4831758716491132,0.9644775390625,0.0674063935875892,1.471360000000001,0.5685700000000011,0.2436199999999999,0.0253399999999999,STAR,1,101.0,34.970562748477136,0.3534183810111225,0.9439252336448598,-0.07221421659634127,11.726183871177838,10.969438867893853,1.0689866648966777,85.75247524752476,149.0,43.0,132.0,65.19801408613324,65.83177462186815,30.493111035212902,0.6329692602157593,4,2109.0,788.8010819142764,0.7773447107551008,0.6173887587822015,-0.6056098820974088,76.04913416447923,47.84059970769232,1.58963588728281,9.726410621147464,149.0,2.0,5106.0,67.39628528250378,67.0005849948813,19.002023037819566,-0.006915292,5,14676.0,534.2081528017131,0.4129388278005218,0.963434648460579,0.7021911913041179,145.929701928983,132.9067548228875,1.0979855924061195,3.4214363586808396,100.0,0.0,15876.0,64.69922131718877,62.425228526477206,4.6825675456898805,0.05062404,
61287283.10121098,582.5581281281094,1237645876861468960.jpg,STAR,0.02410888671875,3,0.4559894345367777,0.96820068359375,0.1052484661340713,0.06781005859375,2,2.4084116109266045,0.77325439453125,0.0568620003759861,0.07403564453125,3,2.051167338607223,0.88037109375,0.0504761189222335,0.9799499999999988,1.012360000000001,0.576789999999999,0.1211000000000019,STAR,1,305.0,89.76955262170048,0.48521598748027883,0.7210401891252955,0.9489114983026328,22.48068026389984,19.656979372175158,1.1436487691349815,47.954098360655735,75.0,19.0,598.0,83.06960207849036,86.88746068644879,15.093518028681334,0.5523737668991089,1,2018.0,214.40916292848976,0.7056677239616911,0.8988864142538976,0.9077493525561141,61.404432572269194,43.507675690362724,1.4113471151452648,16.184836471754213,75.0,4.0,3422.0,80.35375524325649,84.57557943724932,16.323477713892174,-0.06654677,4,14622.0,587.2670273047588,0.44966096744740836,0.9575638506876228,-0.635135791428095,150.91060989510353,134.7932532187761,1.1195709450692475,3.197373820270825,39.0,0.0,15876.0,67.88659308692677,67.85823066392882,3.016259897505448,-0.004403348,
37900574.74120323,44.259973669556125,1237645876861468970.jpg,STAR,0.0086669921875,2,0.1633248088686924,0.98907470703125,0.2582908570766449,0.01641845703125,3,1.362101980604673,0.966552734375,0.027396710589528,0.03179931640625,4,0.7685994613501332,0.94189453125,0.076125644147396,1.0995500000000007,0.5489999999999995,0.2567500000000002,0.0868700000000011,STAR,1,100.0,34.970562748477136,0.25795485055670486,0.9433962264150944,0.9002804920381797,11.483383565068145,11.094751096690848,1.0350284981601086,86.21,147.0,45.0,132.0,65.52406913351119,58.92541468507134,29.58996282525546,0.6480461955070496,7,1343.0,465.32085117392114,0.8532288947378569,0.5854402789886661,-1.0153667749611375,70.31967123476919,36.67428413956714,1.9174108748015812,12.19210722263589,147.0,2.0,3136.0,64.5142909490656,61.183828020031754,23.35718372415373,0.0026312664,2,15803.0,524.6274169979695,0.09506791655927045,0.9969089073933889,-0.7910919772488134,145.81846721613968,145.1580245729802,1.00454981834523,2.9635512244510536,95.0,0.0,15876.0,66.19629321205133,65.24975978476715,4.7102530640547124,0.0085983835,
56426194.00460921,39.32241766317497,1237645876861468971.jpg,STAR,0.008056640625,2,0.1754396608889112,0.99078369140625,0.1539956778287887,0.0341796875,5,1.654788825665792,0.93402099609375,0.031502429395914,0.02880859375,4,0.9134009804739276,0.93487548828125,0.0687941312789917,1.3333999999999977,0.8417900000000031,0.3027999999999977,0.4396799999999992,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1442.0,444.6639969244288,0.7353845031738221,0.5859406745225518,-0.7084255796890739,65.23749401252947,44.20819311205556,1.475687862816977,6.895977808599167,23.0,2.0,3456.0,96.18030973451327,92.89581657280772,4.347939128831439,0.17353883,2,15824.0,513.3137084989847,0.12075677895231872,0.9967246157722348,-0.6861262308651702,145.72588935095925,144.65948543814784,1.0073718215544696,3.7542972699696664,87.0,0.0,15876.0,59.08636883921358,65.98665162941018,5.253295391829265,-0.015884366,NoValidObjectFound
42841195.18288315,44.41803426799893,1237645876861468977.jpg,STAR,0.0052490234375,1,0.1019081863182382,0.99322509765625,0.3914564847946167,0.01190185546875,1,1.598446424478165,0.93896484375,0.0345420017838478,0.02362060546875,1,0.5815678683421109,0.96588134765625,0.0405878908932209,0.4467099999999995,0.4614200000000004,0.1345400000000012,-0.1598600000000019,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3478.0,1357.7432534317572,0.706099611073537,0.4813174647107667,-0.9826710754039875,110.69812905486704,78.38673098840339,1.4122049441153992,6.669350201265095,112.0,2.0,9135.0,76.55686325228487,59.4917658216934,11.15451301704121,0.18719916,4,10802.0,782.9015869776648,0.7426401999311736,0.7536454336147352,0.7974154741045034,166.80302816885956,111.70642421535022,1.4932268160987128,2.8004073319755602,52.0,0.0,15876.0,58.679239669421484,68.26750413223141,1.7804841715618565,-0.031018723,NoValidObjectFound
233399899.3341612,54.5025964699878,1237645876861468981.jpg,STAR,0.00628662109375,2,0.1871014670411567,0.98974609375,0.1849077194929123,0.1263427734375,3,2.631345932531976,0.4180908203125,0.0686807110905647,0.03564453125,4,1.1729983250589249,0.9385986328125,0.0411615036427974,1.18806,0.3871600000000015,0.2487400000000015,0.088989999999999,STAR,1,104.0,35.55634918610404,0.32710354043627143,0.9541284403669725,1.060919226810631,11.849093531213885,11.197257176976949,1.0582139307809415,72.66346153846153,126.0,33.0,132.0,65.16474791583961,59.81169776366283,26.131181851206584,0.613844633102417,1,5358.0,1081.5777772109134,0.8065345975541574,0.659040590405904,1.5627246177420702,129.83099503447966,76.75438262368407,1.691512466083178,14.498133631952221,126.0,5.0,10240.0,27.061984268997566,59.91797221971911,10.99254456819134,0.09923715,4,12756.0,681.2325394193526,0.4738763436020334,0.8808175666344428,0.9812446906842458,145.40656066364198,128.04376659449304,1.1356004632707806,7.82870805895265,54.0,1.0,15876.0,53.94310204980824,69.6870913151017,3.5436702090336905,0.056841876,
54444838.92540417,54.28198163744453,1237645876861469002.jpg,STAR,0.0096435546875,2,0.1852055260208187,0.98602294921875,0.2447562664747238,0.02264404296875,3,1.548778965849572,0.9456787109375,0.0320160686969757,0.03814697265625,3,0.8822612862249848,0.93524169921875,0.0674944445490837,2.099920000000001,1.436790000000002,1.0817599999999992,0.5961599999999976,STAR,1,107.0,36.384776310850235,0.3065228405877576,0.9304347826086956,0.9568262233925177,11.961854349602845,11.38605019498755,1.050571018461589,81.89719626168224,141.0,39.0,144.0,65.65571151432158,56.41983339039142,29.713250947324454,0.6170443296432495,3,3656.0,1281.8082245892128,0.5969621400092759,0.506371191135734,-1.135641556005242,99.15237951439451,79.54692083846436,1.2464640801841078,9.184901531728665,141.0,2.0,9701.0,54.205509231685525,60.052173913043475,15.503414307411143,0.07102836,2,15818.0,530.727922061358,0.012295897431193316,0.9963466868228773,0.2831034739286403,145.75320854758385,145.74218998334882,1.0000756031197027,3.6485649260336324,72.0,0.0,15876.0,60.73146431479909,63.756692599587616,5.055297783748831,0.0053443597,
39253972.405160405,47.91703853210505,1237645876861469004.jpg,STAR,0.0067138671875,3,0.1646291322001798,0.9893798828125,0.2011481821537017,0.01873779296875,5,1.807121217359525,0.87139892578125,0.0385594591498374,0.03106689453125,5,0.9316845993683474,0.9443359375,0.0391146689653396,3.475050000000003,1.4526499999999984,0.90653,0.6570600000000013,STAR,1,108.0,37.21320343559643,0.41263191900241614,0.9391304347826087,-0.2997876033175988,12.3193606389872,11.221679161933688,1.0978179344831993,54.50925925925926,92.0,25.0,156.0,65.2833361644301,55.74791914387634,19.56115546574401,0.6102338433265686,4,4495.0,1634.4671708797582,0.8132034383901129,0.5316380839739799,-1.39773961418215,128.75093141423187,74.93040593776892,1.7182735073017206,5.7692992213570635,92.0,2.0,10947.0,61.39906682605175,64.6672579339066,8.520677764387447,0.1718713,3,14702.0,588.237590053236,0.44544438061975966,0.9461355299568827,-0.5573345633317714,150.2242487144137,134.49721403375173,1.1169320479509361,3.336144742211944,49.0,0.0,15876.0,62.363297178274344,65.13056597618659,2.4473336011125615,0.058932737,
37768605.15779675,14.162992178989546,1237645876861469005.jpg,STAR,0.0067138671875,3,0.1495561584940306,0.991943359375,0.228245735168457,0.04400634765625,17,2.4605465714019137,0.4991455078125,0.0583313293755054,0.02996826171875,6,1.124678241114074,0.94561767578125,0.037354938685894,1.2156800000000023,0.3555700000000001,0.2240899999999968,-0.5413099999999993,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3657.0,911.1097397793778,0.7761255989782391,0.566274388355528,-1.2046664587103266,110.14765575831503,69.45672694775837,1.5858457574766256,5.132895816242822,62.0,2.0,9900.0,62.6741782536892,57.156464759469394,4.818653159903294,0.1859508,3,15381.0,551.39696961967,0.33898042001289186,0.9789956081726179,-0.7043088249816698,147.72897292517192,138.98244690657202,1.0629325948224206,3.430791235940446,43.0,0.0,15876.0,61.28600125073433,56.96695029278554,2.2136924187005054,0.034775864,NoValidObjectFound
35475204.50544616,60.36994028548579,1237645876861469008.jpg,STAR,0.01416015625,3,0.2635076752178522,0.9833984375,0.1835617423057556,0.07293701171875,9,2.463532727796661,0.4599609375,0.0713509619235992,0.0499267578125,6,1.4831042654780076,0.92364501953125,0.0452978312969207,1.1418,2.053720000000002,1.0825700000000005,0.6268899999999995,STAR,1,253.0,69.11269837220809,0.9108794159719632,0.8754325259515571,-1.3641134198283942,28.909604488225405,11.930202166404161,2.423228381630933,31.047430830039527,47.0,16.0,364.0,99.30477402928071,51.17975811584978,7.763660873470646,0.5654816627502441,5,1997.0,312.2203461105328,0.8951680085827473,0.6558292282430214,1.518323576205708,88.8170791462394,39.58833740640228,2.243516271837063,8.350525788683024,47.0,1.0,4465.0,102.55840729191652,50.36279683377309,9.446542845483648,0.1691581,4,15384.0,560.5685424949238,0.3005588495516589,0.983505945531262,0.8933607321661163,147.55951827212294,140.7368488799688,1.0484782020235017,3.000845033801352,48.0,0.0,15876.0,68.65239900357413,65.05274558648327,2.4969428657647406,0.050466713,
136407420.9109831,381.2692822847404,1237645876861469012.jpg,STAR,0.0157470703125,4,0.3754720350822182,0.97503662109375,0.1372229903936386,0.056884765625,3,2.052194162807962,0.8721923828125,0.0456730350852012,0.0609130859375,13,1.670854952954865,0.87646484375,0.0522934906184673,-0.2951300000000003,1.8838100000000004,2.2660100000000014,0.4865999999999992,STAR,1,140.0,42.79898987322333,0.4158344946163438,0.9395973154362416,-0.029941101027319488,14.031840691625337,12.76112151478276,1.0995773902294206,96.89285714285714,143.0,59.0,195.0,77.34397346111317,32.45720604496867,22.38452795653137,0.626632034778595,2,2256.0,325.8711037056154,0.8968282702153348,0.7565392354124748,-0.07779026001781139,86.08593884599097,38.08259929097583,2.260505859598459,22.650709219858157,143.0,4.0,3854.0,82.79131115459882,32.96197651663405,24.872286897777936,0.026560891,4,7925.0,504.4568901432423,0.44391808303613883,0.7927378213464039,1.5453741560395116,114.75952578302545,102.83226670536969,1.115987515006639,5.412618296529969,48.0,1.0,10791.0,83.70164354819909,65.91413917706026,4.9053211070683975,0.058582366,
45842769.18966437,40.30008387419347,1237645876861469020.jpg,STAR,0.00433349609375,1,0.1533057560282087,0.99365234375,0.065198577940464,0.279296875,15,2.6421396486447453,0.172607421875,0.0895599573850631,0.0224609375,3,1.4604758081438285,0.95111083984375,0.0325214453041553,0.5915199999999992,0.298960000000001,0.2913299999999985,1.0141100000000025,STAR,1,101.0,34.14213562373095,0.4863689702870161,0.9901960784313726,0.8907589118969905,12.122702666381956,10.592254203178213,1.1444875126528338,25.247524752475247,43.0,11.0,121.0,65.15333333333334,71.06862745098039,9.60033615396822,0.5838137865066528,1,12849.0,3770.544514814783,0.2431583619555316,0.7846238397655105,-0.7771299651384738,150.83139962585545,146.30443702747192,1.0309420731890278,4.056424624484396,43.0,0.0,16384.0,69.3279484276971,57.43184129237735,2.5821108525318825,0.121578686,3,8427.0,755.2386360737626,0.7380271145526522,0.6680672268907563,1.3078203379888036,150.9931731914308,101.88582294216299,1.4819841350954621,3.1618606858905896,24.0,0.0,14364.0,38.998911615687746,54.531619440795644,1.3556583870315013,-0.045545176,
143461358.14221355,39.19578005208793,1237645876861469023.jpg,STAR,0.01080322265625,4,0.2256632430843012,0.9859619140625,0.1915618032217025,0.07525634765625,9,2.555301245534115,0.66015625,0.0557382963597774,0.04449462890625,10,1.199915198806676,0.9197998046875,0.0514391809701919,2.388580000000001,1.457250000000002,0.8264299999999984,0.553840000000001,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5050.0,783.097546470558,0.5595405769177616,0.7072829131652661,0.5915488703146748,104.62035489810226,86.70965958086829,1.2065594006920286,12.362376237623762,126.0,4.0,9500.0,48.518004164664426,32.602691013935605,10.957766371776925,0.07487059,2,15821.0,530.3847763108502,0.00894132502378415,0.9965356512975561,-0.346256170506187,145.73962721484497,145.7338013540497,1.0000399760435887,6.56399721888629,73.0,0.0,15876.0,57.74444626332463,48.661845564232685,5.522520006119819,0.031495724,NoValidObjectFound
39474964.72469195,29.8157750969834,1237645876861469025.jpg,STAR,0.00726318359375,2,0.1370095920411186,0.98968505859375,0.3467651009559631,0.01531982421875,2,1.389141528654881,0.973876953125,0.0297576207667589,0.02984619140625,3,0.6812734207243594,0.95367431640625,0.054897740483284,3.0321399999999983,1.0471399999999988,0.4682700000000004,0.4995600000000024,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1688.0,681.58787847868,0.6932947324357572,0.5306507387613958,1.4648061079554693,70.02612042532306,50.46461478189896,1.3876281574320186,9.115521327014218,127.0,2.0,3776.0,62.17566777149542,55.23903294989277,17.4953357586077,0.025168004,4,14802.0,536.4091629284898,0.4502557069084655,0.9578722578140167,-1.028596610348367,149.2469279452458,133.26253084797344,1.1199466721482834,3.2783407647615186,70.0,0.0,15876.0,66.0672010880765,60.302786135267695,4.064016482772408,0.04282173,NoValidObjectFound
80826404.17409022,35.0065958348693,1237645876861469029.jpg,STAR,0.01068115234375,3,0.1876494801742035,0.98638916015625,0.2295374572277069,0.023193359375,5,2.103286180695487,0.70733642578125,0.0474071726202964,0.03765869140625,5,1.0262509361768732,0.93408203125,0.0510682761669158,1.44923,1.51389,0.8310099999999991,0.4438300000000019,STAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5980.0,1643.4377336282355,0.7226509896051748,0.6366443095922496,-1.5456450987842958,132.34062505721636,91.47557347304048,1.44673184362402,8.048829431438127,112.0,2.0,12800.0,39.48071968752597,58.55761239923544,9.051171340945169,0.1492397,4,7771.0,548.3269478283311,0.8564944833935486,0.6774474762444425,-1.1527900634338628,162.37093707025082,83.80876226953933,1.937398103411262,3.5205250289538026,60.0,0.0,14238.0,85.47309744864391,66.45218948753563,2.088736522934836,0.05331835,NoValidObjectFound
