psa_mean_power,psa_low_high_ratio,filename,original_class,ridge_density,ridge_connectivity,ridge_entropy,ridge_noise_ratio,ridge_mean_strength,wavelet_density,wavelet_connectivity,wavelet_entropy,wavelet_noise_ratio,wavelet_mean_strength,grad_density,grad_connectivity,grad_entropy,grad_noise_ratio,grad_mean_strength,color_u_g,color_g_r,color_r_i,color_i_z
56231370.97255013,785.4492866513358,1237645876861338252.jpg,GALAXY,0.01416015625,1,0.2594958453755501,0.9837646484375,0.17013761401176453,0.02862548828125,1,1.8403508777693527,0.8380126953125,0.0441015399992466,0.0438232421875,1,1.5668388526485857,0.92864990234375,0.04150642082095146,1.027540000000002,1.1096699999999977,0.4559500000000014,0.2736400000000003
71359497.61202525,102.18897448102273,1237645876861338254.jpg,GALAXY,0.01513671875,4,0.28025043931873783,0.9808349609375,0.2221265733242035,0.03924560546875,3,1.9376907853979624,0.91656494140625,0.041922107338905334,0.0533447265625,7,1.1523126339041074,0.9090576171875,0.06587104499340057,2.2135500000000015,1.553139999999999,0.6032100000000007,0.35827999999999705
61100923.45826066,42.140712422081656,1237645876861338259.jpg,GALAXY,0.02655029296875,5,0.4373377315452404,0.9678955078125,0.306682825088501,0.06195068359375,6,2.3952517851328046,0.73260498046875,0.055765122175216675,0.0977783203125,7,1.7740993475748517,0.85302734375,0.08267752081155777,1.7764399999999974,1.2997000000000014,0.5887700000000002,0.1154900000000012
12304101.348481528,46.53435560122752,1237645876861338260.jpg,GALAXY,0.00439453125,1,0.14198118531501494,0.99322509765625,0.062103521078825,0.04205322265625,33,2.336156596129018,0.538818359375,0.05491732060909271,0.0196533203125,1,1.2493995139215823,0.9674072265625,0.032409507781267166,0.4525900000000007,0.8282999999999987,-0.018950000000000244,-2.2055100000000003
325755744.0089913,116.42014551862464,1237645876861338261.jpg,GALAXY,0.0230712890625,7,0.5288378010569313,0.96539306640625,0.1377893090248108,0.18621826171875,4,3.018218991423851,0.67437744140625,0.08024224638938904,0.0968017578125,24,2.205877823677894,0.801025390625,0.061483681201934814,2.0245999999999995,1.4848500000000016,0.5284699999999987,0.43056999999999945
15497070.5748505,30.643295744878124,1237645876861338262.jpg,GALAXY,0.007568359375,2,0.1476120770707244,0.99224853515625,0.18850047886371613,0.03692626953125,7,2.2140558102176833,0.51519775390625,0.05804887041449547,0.02642822265625,3,1.1891819845104434,0.95361328125,0.0359862744808197,1.4249700000000018,0.8662699999999965,1.0796100000000024,0.5472499999999982
54013039.8981912,35.86871879230116,1237645876861338263.jpg,GALAXY,0.0213623046875,4,0.36259690910063397,0.9749755859375,0.30950212478637695,0.0509033203125,5,2.270223909308721,0.75323486328125,0.05294413864612579,0.0860595703125,4,1.6311537638233988,0.873291015625,0.07494061440229416,1.211780000000001,0.6269899999999993,0.3041300000000007,-0.10064000000000206
98479637.66218533,203.56939916500792,1237645876861338265.jpg,GALAXY,0.017333984375,4,0.35718047235849537,0.97607421875,0.2136327177286148,0.043212890625,3,1.9379382922935846,0.89862060546875,0.04540708661079407,0.05682373046875,7,1.3627611374694562,0.906494140625,0.052709028124809265,3.123709999999999,1.3627900000000004,0.42483999999999966,0.3481400000000008
17334136.77245491,66.52726539244584,1237645876861338292.jpg,GALAXY,0.0054931640625,2,0.32840621731807806,0.9896240234375,0.03808016702532768,0.08782958984375,16,2.149925435269979,0.22552490234375,0.06775836646556854,0.01953125,5,1.6195458779153766,0.94140625,0.03478033468127251,-0.4984800000000007,1.0452799999999982,0.5006200000000014,0.6693099999999994
33148888.84854755,101.93698814756968,1237645876861338295.jpg,GALAXY,0.00555419921875,8,0.7363186256947729,0.98358154296875,0.029837634414434433,0.68048095703125,8,2.9318616865825295,0.070556640625,0.1444462388753891,0.06536865234375,53,2.5532144677912463,0.6173095703125,0.053635235875844955,-0.6172199999999997,1.7392699999999977,0.23311999999999955,0.4883400000000009
27315727.506379835,23.047758211340835,1237645876861338297.jpg,GALAXY,0.01141357421875,3,0.20803330147949228,0.98834228515625,0.1928892880678177,0.16546630859375,20,2.5540677836269845,0.19757080078125,0.0764145478606224,0.03863525390625,6,1.512947143757019,0.92730712890625,0.04239826649427414,0.795060000000003,1.0409899999999972,0.7709400000000031,0.5377499999999991
19610407.359974906,41.85172731597334,1237645876861338300.jpg,GALAXY,0.00433349609375,1,0.11892081395064494,0.99420166015625,0.10943566262722015,0.1177978515625,10,2.3286241390088915,0.2479248046875,0.06536021828651428,0.0155029296875,2,1.3225883069939888,0.9666748046875,0.031306810677051544,-0.1337299999999999,1.7758099999999999,0.3578899999999976,-0.7073399999999985
27698314.905496005,106.72719095093731,1237645876861338303.jpg,GALAXY,0.158203125,127,2.0430956191952494,0.7330322265625,0.10785260051488876,0.92718505859375,1,3.114207532324808,0.00091552734375,0.2565097212791443,0.41845703125,63,3.5936889339979556,0.24981689453125,0.1036728024482727,-0.40812000000000026,1.673449999999999,-0.0470000000000006,0.6342700000000008
36955479.6356983,15.647395550125198,1237645876861338305.jpg,GALAXY,0.0107421875,4,0.23980611419619488,0.98822021484375,0.11743458360433578,0.0430908203125,7,2.116275014342247,0.673095703125,0.05051126331090927,0.0301513671875,4,1.3728892631387224,0.93988037109375,0.03688085451722145,0.989139999999999,1.3108400000000024,0.42628999999999806,0.9452700000000007
29309423.79433928,69.11345775940495,1237645876861338307.jpg,GALAXY,0.00555419921875,5,0.5059573858886866,0.9859619140625,0.030611230060458183,0.696044921875,5,2.782947847719888,0.10626220703125,0.12136372923851013,0.037841796875,20,2.2595422984363283,0.77166748046875,0.04518217593431473,2.598700000000001,1.4206299999999992,-0.47039999999999793,1.733629999999998
33692179.21740335,94.80900607723284,1237645876861338308.jpg,GALAXY,0.006591796875,2,0.20060618617158704,0.9903564453125,0.06509121507406235,0.126953125,11,2.488136151370764,0.34246826171875,0.07325582206249237,0.02569580078125,3,1.5971515908993976,0.94378662109375,0.034285202622413635,-0.8419100000000022,2.9505000000000017,0.68506,0.7600499999999997
298720988.9264923,89.10371243416382,1237645876861338309.jpg,GALAXY,0.01202392578125,3,0.24664375264523267,0.98211669921875,0.23857995867729187,0.06134033203125,2,1.4928893317300163,0.90869140625,0.043635424226522446,0.02960205078125,4,0.8457998266914698,0.951416015625,0.09469863772392273,1.5471600000000016,1.5585400000000007,0.17997999999999692,0.6712200000000017
47833477.57767304,68.84977453958854,1237645876861338310.jpg,GALAXY,0.0084228515625,2,0.2108947608120056,0.99017333984375,0.13945817947387695,0.24822998046875,13,2.800122534297003,0.239501953125,0.08566299825906754,0.0357666015625,8,1.616190064466577,0.92864990234375,0.038503579795360565,0.7921300000000002,1.4973099999999988,0.3902000000000001,0.9406500000000015
18270817.60811209,99.0835499494702,1237645876861338311.jpg,GALAXY,0.0093994140625,35,1.2069089033681497,0.93609619140625,0.04456188902258873,0.81463623046875,4,2.8023038289606363,0.01971435546875,0.18318411707878113,0.2373046875,119,3.1308454008428983,0.3837890625,0.07682881504297256,0.40090999999999966,1.2335300000000018,-0.4070600000000013,0.3548399999999994
28568128.07177652,32.61024774068017,1237645876861338314.jpg,GALAXY,0.00457763671875,2,0.14510903143746667,0.99212646484375,0.19568786025047302,0.0267333984375,2,1.762097519394091,0.92218017578125,0.034872010350227356,0.02642822265625,2,0.7574309268142984,0.95635986328125,0.03995097056031227,4.601049999999997,0.9364200000000018,0.6964499999999987,0.7952600000000025
28589860.30758895,22.97094755354272,1237645876861338315.jpg,GALAXY,0.00360107421875,1,0.09615563726529577,0.994384765625,0.21635273098945618,0.02996826171875,15,2.2265564272354155,0.40325927734375,0.06044165790081024,0.01812744140625,1,0.9659690234266776,0.97174072265625,0.029518410563468933,0.8477199999999989,0.8403100000000023,0.8115499999999969,0.4969600000000014
20390848.64183993,79.88588218682389,1237645876861338316.jpg,GALAXY,0.02532958984375,51,1.400456776141756,0.87957763671875,0.05677527189254761,0.81256103515625,2,2.991341271726672,0.02008056640625,0.18381039798259735,0.12921142578125,92,2.9376996355066396,0.5118408203125,0.06630054861307144,2.1299799999999998,1.0697200000000002,-1.4297599999999981,2.2224299999999992
69460716.28630495,75.79814339687614,1237645876861338317.jpg,GALAXY,0.0137939453125,3,0.2913249132350678,0.98016357421875,0.16961047053337097,0.04266357421875,3,1.9597252021270029,0.891845703125,0.04302734509110451,0.04962158203125,3,1.1470928276237942,0.9124755859375,0.06371542811393738,-0.4696399999999983,1.4450899999999969,0.4025400000000019,0.3326600000000006
26727345.289032158,14.490581730193576,1237645876861338318.jpg,GALAXY,0.00323486328125,1,0.07631005461423505,0.99639892578125,0.32957905530929565,0.00885009765625,2,1.9957562836248446,0.7138671875,0.04821367189288139,0.0157470703125,2,0.8022070850684109,0.973388671875,0.029006747528910637,2.7744,0.9069199999999995,1.4449700000000014,0.9003300000000003
44687684.82344986,25.48932254975512,1237645876861338319.jpg,GALAXY,0.00518798828125,1,0.12305938104448219,0.99298095703125,0.24165649712085724,0.0167236328125,4,1.692294705218396,0.826171875,0.04070403799414635,0.02728271484375,4,0.7693000377448032,0.9547119140625,0.03982328996062279,-0.36687000000000225,1.1341800000000006,0.12116999999999933,-0.5875899999999987
30233630.577389948,57.76473134721218,1237645876861338320.jpg,GALAXY,0.00604248046875,3,0.26659662728214345,0.98779296875,0.04058479890227318,0.31439208984375,3,2.789412129321706,0.13836669921875,0.08277742564678192,0.03192138671875,4,1.6169092385045987,0.9376220703125,0.03507203981280327,-0.4054799999999972,1.3068199999999983,0.12118999999999858,0.6290200000000006
18724627.659141958,45.03482455266152,1237645876861338321.jpg,GALAXY,0.002197265625,1,0.11425838002504268,0.99664306640625,0.05994608625769615,0.3907470703125,15,2.5578358111397,0.19476318359375,0.09380514919757843,0.0321044921875,8,1.9674709577643308,0.8800048828125,0.03881332278251648,-1.2703799999999994,2.0522099999999988,0.12026000000000181,0.9694099999999999
108396382.67549148,65.61312120169669,1237645876861338323.jpg,GALAXY,0.01983642578125,6,0.40573027610656276,0.97265625,0.1931956708431244,0.08392333984375,4,2.313610034171047,0.83343505859375,0.05393552407622337,0.05413818359375,12,1.3980714299382901,0.89422607421875,0.05958491563796997,3.102149999999998,0.9634400000000021,0.7857300000000009,-0.9750700000000023
49130961.89621364,30.19466906259033,1237645876861338326.jpg,GALAXY,0.00958251953125,3,0.1783604214059596,0.98760986328125,0.2297322154045105,0.02032470703125,3,1.8074474810684522,0.89996337890625,0.03792889416217804,0.03680419921875,4,0.9410023766887987,0.94110107421875,0.04948868602514267,2.395009999999999,1.9352699999999992,0.9093800000000023,0.5186099999999989
18459226.681125756,46.76255906651035,1237645876861338327.jpg,GALAXY,0.004150390625,2,0.5133550882976466,0.99169921875,0.031092463061213493,0.45843505859375,5,2.319798828211961,0.1539306640625,0.10635984688997269,0.01922607421875,4,2.0065329898231115,0.83367919921875,0.03973328694701195,-0.11683000000000021,1.59525,0.2550100000000022,1.5803599999999989
27468865.032661684,31.439229381145832,1237645876861338328.jpg,GALAXY,0.00408935546875,4,0.19398106619104916,0.99114990234375,0.07096756994724274,0.1795654296875,51,2.798453456189231,0.2001953125,0.07718352973461151,0.0316162109375,6,1.3535573740791953,0.94268798828125,0.031274668872356415,1.8668499999999995,1.5300599999999989,-0.42239999999999966,0.32771999999999935
29851166.70015484,39.35289150837403,1237645876861338333.jpg,GALAXY,0.00628662109375,5,0.2792083616162775,0.98699951171875,0.07458608597517014,0.2738037109375,11,2.9079287802189873,0.15667724609375,0.08288108557462692,0.05035400390625,9,1.8418302816757133,0.8966064453125,0.04037013277411461,0.6656899999999979,0.9876700000000014,0.9330399999999983,-0.2422799999999974
37074682.58858103,126.63651544881918,1237645876861338334.jpg,GALAXY,0.0106201171875,2,0.6117850243330998,0.97918701171875,0.0436822772026062,0.3768310546875,14,2.923230513959802,0.0635986328125,0.1018742099404335,0.03912353515625,7,2.100536766171877,0.85858154296875,0.04400280490517616,1.9775300000000016,1.0393399999999993,0.45250000000000057,-0.21647000000000105
30243783.461563457,95.74311465425968,1237645876861338335.jpg,GALAXY,0.04266357421875,50,1.5805308179364885,0.8907470703125,0.07217170298099518,0.79364013671875,4,3.4401505705448123,0.0384521484375,0.1667172759771347,0.132080078125,51,2.9771582718587193,0.58099365234375,0.06926038861274719,0.1894100000000023,0.804199999999998,-0.36543999999999954,-0.7185400000000008
41693551.24238948,24.53733828193756,1237645876861338336.jpg,GALAXY,0.0194091796875,10,0.5410038764304639,0.9708251953125,0.0578453429043293,0.34454345703125,15,3.2558719083798935,0.1319580078125,0.10572552680969238,0.08599853515625,12,2.4133353138733344,0.81732177734375,0.05556350201368332,1.0491400000000013,0.7350999999999992,0.6093299999999999,0.48412000000000077
14720157.86681891,50.06635040136779,1237645876861338339.jpg,GALAXY,0.00628662109375,2,0.1535076480051457,0.9923095703125,0.06907036900520325,0.17901611328125,39,2.4363811245988805,0.3359375,0.07612386345863342,0.02587890625,2,1.6704520478408071,0.94097900390625,0.036737110465765,2.8599599999999974,1.2466000000000008,0.7000799999999998,0.8205899999999993
19700365.56825171,51.9504655083958,1237645876861338340.jpg,GALAXY,0.0086669921875,12,0.755352350867108,0.97918701171875,0.03763294219970703,0.41717529296875,13,2.866912961735526,0.15911865234375,0.10159077495336533,0.04180908203125,17,2.307662089123498,0.76373291015625,0.04729742556810379,3.483979999999999,1.2002500000000005,0.24491000000000085,-0.4723000000000006
32447630.776288677,46.24213039531129,1237645876861338342.jpg,GALAXY,0.0101318359375,3,0.3315425757709263,0.98760986328125,0.046827130019664764,0.66436767578125,3,3.1371941463944113,0.14813232421875,0.12340282648801804,0.05169677734375,19,2.3972762488535824,0.76031494140625,0.0517769455909729,-0.5589800000000018,2.529010000000003,-0.4210000000000029,0.9686500000000002
23517504.75136521,29.79023288034571,1237645876861338345.jpg,GALAXY,0.0086669921875,2,0.4519128740031739,0.98590087890625,0.037483371794223785,0.52813720703125,11,3.074443898602716,0.1617431640625,0.11421242356300354,0.04058837890625,13,2.121564437107466,0.85455322265625,0.04460757225751877,-0.9974300000000014,1.5232400000000013,0.1062100000000008,-1.8618699999999997
30350453.478787266,43.23916068712653,1237645876861338346.jpg,GALAXY,0.00665283203125,2,0.14492301644239738,0.99169921875,0.13659566640853882,0.114013671875,11,2.6162264946488616,0.31390380859375,0.07710164040327072,0.0255126953125,5,1.3640782548159218,0.94818115234375,0.03360630199313164,0.2503700000000002,0.6616299999999988,0.3944100000000006,-0.32967999999999975
25179455.205441877,22.25991351141037,1237645876861338347.jpg,GALAXY,0.003173828125,1,0.09169634986899866,0.99658203125,0.18862636387348175,0.0357666015625,4,2.2101600211445356,0.4656982421875,0.05239605903625488,0.01776123046875,1,0.994290229948648,0.97003173828125,0.029645437374711037,2.832509999999999,0.8454599999999992,1.0426300000000026,0.6988899999999987
29924281.21174752,41.40361649705182,1237645876861338349.jpg,GALAXY,0.00640869140625,2,0.1565207264193526,0.99127197265625,0.12114030867815018,0.14312744140625,49,2.6514290481752,0.2205810546875,0.07828296720981598,0.0289306640625,4,1.4444079092303888,0.9400634765625,0.034065354615449905,3.129999999999999,1.8563800000000015,1.063410000000001,0.7093199999999982
37614146.35029575,28.712726252322028,1237645876861338350.jpg,GALAXY,0.0130615234375,4,0.24397329527485698,0.98382568359375,0.22353416681289673,0.03131103515625,5,1.6550039982277742,0.8890380859375,0.04282326623797417,0.04559326171875,7,1.13716215831439,0.9188232421875,0.05346100404858589,-0.3654900000000012,1.122250000000001,0.6122399999999999,1.4282600000000016
28671346.023195516,32.25571268861146,1237645876861338351.jpg,GALAXY,0.01068115234375,4,0.20878887688185088,0.98663330078125,0.2914329767227173,0.02471923828125,4,1.9256513223801717,0.81903076171875,0.03911222517490387,0.04205322265625,6,1.149729617186987,0.9346923828125,0.046325571835041046,3.0422499999999992,1.6175899999999999,0.51295,0.45960999999999785
26818706.585743144,53.18678819183416,1237645876861338352.jpg,GALAXY,0.005859375,2,0.1458074287102287,0.99029541015625,0.18560026586055756,0.05352783203125,6,2.465332678299567,0.52252197265625,0.056089628487825394,0.02764892578125,5,1.1964633720427007,0.95611572265625,0.033352646976709366,2.13879,1.8770200000000017,0.8282599999999967,0.14118000000000208
28395650.593571085,37.60544270284214,1237645876861338355.jpg,GALAXY,0.01007080078125,5,0.2373844391448898,0.98504638671875,0.14449754357337952,0.071044921875,4,2.3671209190067346,0.571044921875,0.059820376336574554,0.041015625,6,1.3099993894501876,0.92181396484375,0.042704369872808456,-0.21755999999999887,1.42849,0.16090999999999767,-0.6980299999999993
24210408.578273427,11.482001497396038,1237645876861338356.jpg,GALAXY,0.00335693359375,2,0.09038311367667082,0.99493408203125,0.23092150688171387,0.009765625,2,1.215572163708286,0.97540283203125,0.026037944480776787,0.01849365234375,2,0.44698945319795275,0.97357177734375,0.03921501338481903,-0.012409999999999144,2.6655099999999976,0.796400000000002,0.9616100000000003
12580787.555444025,28.66100572821422,1237645876861338357.jpg,GALAXY,0.00396728515625,1,0.11685662392019236,0.99346923828125,0.17168380320072174,0.01837158203125,6,2.0849533356294705,0.77288818359375,0.04402808099985123,0.019775390625,1,1.0736678533803217,0.96710205078125,0.0321669764816761,1.6107700000000023,1.0129699999999993,0.6454999999999984,0.4630900000000011
17030051.312794812,31.754873084707054,1237645876861338358.jpg,GALAXY,0.0045166015625,1,0.08961772422042644,0.9931640625,0.30562183260917664,0.01971435546875,2,2.108231433941012,0.86181640625,0.04047379642724991,0.0201416015625,1,0.7891230089172071,0.9708251953125,0.03248250111937523,-0.22612999999999772,1.460729999999998,0.3164699999999989,0.5814600000000034
25162640.81523193,64.21278203603313,1237645876861338359.jpg,GALAXY,0.00567626953125,1,0.20965148460755867,0.9915771484375,0.05451206490397453,0.11480712890625,65,2.5312749966922765,0.2508544921875,0.07246706634759903,0.02301025390625,2,1.6857892854849967,0.929443359375,0.03608037158846855,2.287890000000001,1.12106,0.18300999999999945,0.7017699999999998
24393483.892868742,29.28335234046332,1237645876861338360.jpg,GALAXY,0.00421142578125,1,0.14191185448511573,0.99298095703125,0.09809738397598267,0.0716552734375,56,2.3276734212112604,0.2772216796875,0.07059717923402786,0.02435302734375,2,1.4026003817317472,0.95074462890625,0.03275196999311447,-0.3009599999999999,1.4573500000000017,0.3147299999999973,0.9627700000000026
77713285.60426743,187.5831806833905,1237645876861338361.jpg,GALAXY,0.00653076171875,1,0.17042960308655378,0.9891357421875,0.21142253279685974,0.02227783203125,2,1.1939893270708275,0.96624755859375,0.02480330504477024,0.02777099609375,4,0.7483591863098652,0.9493408203125,0.06015689671039581,0.5648900000000019,0.8358099999999986,0.06518000000000157,-0.8039400000000008
